job,sex,year,count,perc
Milliner,women,1880,38392,0.002097088901722
Milliner,women,1900,81502,0.002745120533263
Milliner,women,1910,123938,0.003183701405192
Milliner,women,1920,64274,0.001530753816828
Milliner,women,1930,33868,0.000695010828608
Milliner,women,1940,10493,0.000201667162618
Milliner,women,1950,14466,0.000238159065
Milliner,women,1960,5575,6.4148660856e-05
Milliner,women,1970,4505,4.1231241569000005e-05
Milliner,women,1980,0,0.0
Milliner,women,1990,0,0.0
Milliner,women,2000,0,0.0
Millwright,men,1850,9003,0.001665309583326
Millwright,men,1860,7722,0.000915532684232
Millwright,men,1870,8735,0.000665319068669
Millwright,men,1880,9183,0.000501603651399
Millwright,men,1900,10861,0.00036581622674
Millwright,men,1910,0,0.0
Millwright,men,1920,38246,0.000910869254728
Millwright,men,1930,53577,0.001099462476802
Millwright,men,1940,43715,0.000840167732189
Millwright,men,1950,59944,0.000986880063071
Millwright,men,1960,72993,0.000839892951016
Millwright,men,1970,91451,0.000836989627702
Millwright,men,1980,145908,0.001135445740116
Millwright,men,1990,106960,0.000717247353257
Millwright,men,2000,90310,0.000537168308606
Millwright,women,1850,101,1.8682246797e-05
Millwright,women,1860,0,0.0
Millwright,women,1870,100,7.616703705e-06
Millwright,women,1880,0,0.0
Millwright,women,1900,0,0.0
Millwright,women,1910,0,0.0
Millwright,women,1920,303,7.216267954e-06
Millwright,women,1930,1011,2.0746898184e-05
Millwright,women,1940,0,0.0
Millwright,women,1950,265,4.362792217e-06
Millwright,women,1960,0,0.0
Millwright,women,1970,901,8.246248313000001e-06
Millwright,women,1980,5382,4.1882343485e-05
Millwright,women,1990,3918,2.6273140707e-05
Millwright,women,2000,2007,1.1937734418e-05
Miner,men,1850,87431,0.016172351680532
Miner,men,1860,147614,0.017501352195061
Miner,men,1870,171550,0.01306645520666
Miner,men,1880,274581,0.014998457171389
Miner,men,1900,584858,0.019698973090765
Miner,men,1910,914115,0.023481653810836
Miner,men,1920,1026107,0.024437831887297
Miner,men,1930,758812,0.015571706533545
Miner,men,1940,795289,0.015284825702048
Miner,men,1950,593828,0.009776408215898
Miner,men,1960,416018,0.00478690539772
Miner,men,1970,271064,0.002480866873445
Miner,men,1980,350231,0.002725472880217
Miner,men,1990,238962,0.001602420176039
Miner,men,2000,200747,0.001194053000198
Miner,women,1850,303,5.6046740391000006e-05
Miner,women,1860,803,9.5204965739e-05
Miner,women,1870,302,2.300244519e-05
Miner,women,1880,100,5.462306995e-06
Miner,women,1900,2812,9.4712754773e-05
Miner,women,1910,3275,8.412772597500001e-05
Miner,women,1920,4137,9.8527064446e-05
Miner,women,1930,2022,4.1493796369000005e-05
Miner,women,1940,4858,9.3366918517e-05
Miner,women,1950,725,1.1935940973e-05
Miner,women,1960,3088,3.5532029547000004e-05
Miner,women,1970,10623,9.722518961e-05
Miner,women,1980,12927,0.000100597000044
Miner,women,1990,9715,6.5146391519e-05
Miner,women,2000,7109,4.2284680609e-05
Model Maker,men,1850,1616,0.000298915948756
Model Maker,men,1860,2912,0.000345251382606
Model Maker,men,1870,3314,0.000252417560797
Model Maker,men,1880,5789,0.000316212951971
Model Maker,men,1900,15775,0.000531327776155
Model Maker,men,1910,23428,0.000601815073027
Model Maker,men,1920,29867,0.00071131443892
Model Maker,men,1930,29314,0.000601557441532
Model Maker,men,1940,34247,0.000658200259048
Model Maker,men,1950,52235,0.000859963967946
Model Maker,men,1960,47117,0.00054215111275
Model Maker,men,1970,42759,0.000391344430251
Model Maker,men,1980,35088,0.000273052335233
Model Maker,men,1990,29407,0.000197196081874
Model Maker,men,2000,16049,9.5460239008e-05
Model Maker,women,1850,0,0.0
Model Maker,women,1860,101,1.1974721718e-05
Model Maker,women,1870,0,0.0
Model Maker,women,1880,0,0.0
Model Maker,women,1900,301,1.013817183e-05
Model Maker,women,1910,252,6.4733395250000005e-06
Model Maker,women,1920,202,4.810845302e-06
Model Maker,women,1930,0,0.0
Model Maker,women,1940,505,9.705700669e-06
Model Maker,women,1950,2444,4.0236468606e-05
Model Maker,women,1960,1596,1.8364352058e-05
Model Maker,women,1970,2403,2.199304628e-05
Model Maker,women,1980,5804,4.5166317649000007e-05
Model Maker,women,1990,7102,4.7624258627e-05
Model Maker,women,2000,2772,1.6487991932000002e-05
Molder,men,1850,9102,0.001683621884642
Molder,men,1860,18769,0.002225282692353
Molder,men,1870,29132,0.002218898123465
Molder,men,1880,40395,0.002206498910843
Molder,men,1900,95689,0.003222961874646
Molder,men,1910,123690,0.003177330817088
Molder,men,1920,131574,0.003133575048936
Molder,men,1930,104648,0.002147498913199
Molder,men,1940,78483,0.001508381199254
Molder,men,1950,61505,0.00101257937874
Molder,men,1960,62161,0.00071525469193
Molder,men,1970,56384,0.000516044911136
Molder,men,1980,36344,0.000282826438432
Molder,men,1990,19382,0.000129970906888
Molder,men,2000,0,0.0
Molder,women,1850,0,0.0
Molder,women,1860,0,0.0
Molder,women,1870,0,0.0
Molder,women,1880,0,0.0
Molder,women,1900,302,1.0171853464e-05
Molder,women,1910,0,0.0
Molder,women,1920,404,9.621690605e-06
Molder,women,1930,506,1.0383709675000002e-05
Molder,women,1940,778,1.4952544793e-05
Molder,women,1950,441,7.260344785000001e-06
Molder,women,1960,2786,3.2057070698e-05
Molder,women,1970,11423,0.000104547052708
Molder,women,1980,7024,5.4660271394e-05
Molder,women,1990,3892,2.6098791126000003e-05
Molder,women,2000,0,0.0
Motion Picture Projectionist,men,1850,0,0.0
Motion Picture Projectionist,men,1860,0,0.0
Motion Picture Projectionist,men,1870,0,0.0
Motion Picture Projectionist,men,1880,0,0.0
Motion Picture Projectionist,men,1900,0,0.0
Motion Picture Projectionist,men,1910,0,0.0
Motion Picture Projectionist,men,1920,10089,0.000240280288421
Motion Picture Projectionist,men,1930,18705,0.000383848398167
Motion Picture Projectionist,men,1940,29822,0.000573155258134
Motion Picture Projectionist,men,1950,25522,0.000420178049007
Motion Picture Projectionist,men,1960,20021,0.000230371361257
Motion Picture Projectionist,men,1970,20335,0.000186112607618
Motion Picture Projectionist,men,1980,15972,0.000124292974759
Motion Picture Projectionist,men,1990,10917,7.3206706764e-05
Motion Picture Projectionist,men,2000,10296,6.124111289300001e-05
Motion Picture Projectionist,women,1850,0,0.0
Motion Picture Projectionist,women,1860,0,0.0
Motion Picture Projectionist,women,1870,0,0.0
Motion Picture Projectionist,women,1880,0,0.0
Motion Picture Projectionist,women,1900,0,0.0
Motion Picture Projectionist,women,1910,0,0.0
Motion Picture Projectionist,women,1920,202,4.810845302e-06
Motion Picture Projectionist,women,1930,0,0.0
Motion Picture Projectionist,women,1940,1313,2.523482174e-05
Motion Picture Projectionist,women,1950,445,7.326198252e-06
Motion Picture Projectionist,women,1960,399,4.591088014000001e-06
Motion Picture Projectionist,women,1970,1301,1.1907179862e-05
Motion Picture Projectionist,women,1980,1861,1.4482170424e-05
Motion Picture Projectionist,women,1990,2219,1.4880066163000002e-05
Motion Picture Projectionist,women,2000,1720,1.0230644345e-05
Motorman,men,1850,101,1.8682246797e-05
Motorman,men,1860,100,1.1856160116e-05
Motorman,men,1870,0,0.0
Motorman,men,1880,10756,0.000587525740438
Motorman,men,1900,33779,0.001137731914469
Motorman,men,1910,66248,0.001701769035253
Motorman,men,1920,67514,0.001607917870201
Motorman,men,1930,76336,0.001566503679362
Motorman,men,1940,52754,0.001013890164563
Motorman,men,1950,50163,0.000825851871811
Motorman,men,1960,27104,0.000311871803383
Motorman,men,1970,13617,0.000124627262254
Motorman,men,1980,0,0.0
Motorman,men,1990,0,0.0
Motorman,men,2000,0,0.0
Motorman,women,1850,0,0.0
Motorman,women,1860,0,0.0
Motorman,women,1870,0,0.0
Motorman,women,1880,0,0.0
Motorman,women,1900,100,3.368163398e-06
Motorman,women,1910,504,1.294667905e-05
Motorman,women,1920,303,7.216267954e-06
Motorman,women,1930,0,0.0
Motorman,women,1940,101,1.941140133e-06
Motorman,women,1950,516,8.495097299e-06
Motorman,women,1960,100,1.150648625e-06
Motorman,women,1970,100,9.152328872317398e-07
Motorman,women,1980,0,0.0
Motorman,women,1990,0,0.0
Motorman,women,2000,0,0.0
Musician / Music Teacher,men,1850,3236,0.000598571788475
Musician / Music Teacher,men,1860,8025,0.000951456849386
Musician / Music Teacher,men,1870,9053,0.000689540186452
Musician / Music Teacher,men,1880,17949,0.000980429482627
Musician / Music Teacher,men,1900,40304,0.001357504576239
Musician / Music Teacher,men,1910,57938,0.001488302958043
Musician / Music Teacher,men,1920,50958,0.001213619083889
Musician / Music Teacher,men,1930,89981,0.001846514980779
Musician / Music Teacher,men,1940,84556,0.001625099457005
Musician / Music Teacher,men,1950,82343,0.001355643017374
Musician / Music Teacher,men,1960,92558,0.001065017354542
Musician / Music Teacher,men,1970,150233,0.001374981823474
Musician / Music Teacher,men,1980,288301,0.002243537998748
Musician / Music Teacher,men,1990,402586,0.002699642323846
Musician / Music Teacher,men,2000,413003,0.002456562096772
Musician / Music Teacher,women,1850,101,1.8682246797e-05
Musician / Music Teacher,women,1860,4715,0.000559017949515
Musician / Music Teacher,women,1870,6638,0.000505596791966
Musician / Music Teacher,women,1880,16453,0.000898713369974
Musician / Music Teacher,women,1900,50346,0.001695735544743
Musician / Music Teacher,women,1910,84875,0.002180256715177
Musician / Music Teacher,women,1920,71438,0.00170137211262
Musician / Music Teacher,women,1930,76841,0.001576866867872
Musician / Music Teacher,women,1940,63824,0.001226646810917
Musician / Music Teacher,women,1950,91745,0.001510431592595
Musician / Music Teacher,women,1960,140663,0.00161853687571
Musician / Music Teacher,women,1970,213735,0.001956173011524
Musician / Music Teacher,women,1980,363906,0.002831890763377
Musician / Music Teacher,women,1990,587496,0.003939603132474
Musician / Music Teacher,women,2000,761844,0.004531485471179
Newsboy,men,1850,505,9.3411233986e-05
Newsboy,men,1860,1105,0.000131010569292
Newsboy,men,1870,1909,0.000145402873736
Newsboy,men,1880,3192,0.000174356839297
Newsboy,men,1900,7438,0.0002505239936
Newsboy,men,1910,28718,0.000737703827351
Newsboy,men,1920,32389,0.000771378557009
Newsboy,men,1930,32860,0.000674325493919
Newsboy,men,1940,55754,0.001071547792301
Newsboy,men,1950,99159,0.001632490994497
Newsboy,men,1960,264781,0.003046698936377
Newsboy,men,1970,250617,0.002293729204993
Newsboy,men,1980,100156,0.000779406910841
Newsboy,men,1990,87100,0.000584071096379
Newsboy,men,2000,123854,0.000736689665531
Newsboy,women,1850,0,0.0
Newsboy,women,1860,0,0.0
Newsboy,women,1870,100,7.616703705e-06
Newsboy,women,1880,0,0.0
Newsboy,women,1900,0,0.0
Newsboy,women,1910,504,1.294667905e-05
Newsboy,women,1920,606,1.4432535908e-05
Newsboy,women,1930,0,0.0
Newsboy,women,1940,1515,2.9117102007000004e-05
Newsboy,women,1950,3154,5.1925459077e-05
Newsboy,women,1960,11756,0.000135270252382
Newsboy,women,1970,17517,0.000160321344856
Newsboy,women,1980,51773,0.000402893825582
Newsboy,women,1990,59204,0.000397007407463
Newsboy,women,2000,140034,0.000832929098964
Nurse,men,1850,101,1.8682246797e-05
Nurse,men,1860,101,1.1974721718e-05
Nurse,men,1870,1105,8.4164575944e-05
Nurse,men,1880,2294,0.000125305322477
Nurse,men,1900,7541,0.000253993201901
Nurse,men,1910,22169,0.000569474063255
Nurse,men,1920,8785,0.000209224138544
Nurse,men,1930,4041,8.2926029243e-05
Nurse,men,1940,19999,0.00038436496571
Nurse,men,1950,17356,0.000285738195226
Nurse,men,1960,28988,0.000333550023482
Nurse,men,1970,90047,0.000824139757965
Nurse,men,1980,154691,0.001203794425147
Nurse,men,1990,241714,0.001620874408613
Nurse,men,2000,403441,0.002399686851872
Nurse,women,1850,707,0.000130775727581
Nurse,women,1860,6629,0.000785944854153
Nurse,women,1870,16289,0.001240684866577
Nurse,women,1880,26836,0.001465864705319
Nurse,women,1900,100388,0.003381231872755
Nurse,women,1910,225705,0.005797877371419
Nurse,women,1920,256231,0.006102414370347
Nurse,women,1930,388747,0.007977541472454
Nurse,women,1940,436474,0.008388685136442
Nurse,women,1950,615880,0.0101394583819
Nurse,women,1960,1287387,0.014813300816923
Nurse,women,1970,1563833,0.014312713917382
Nurse,women,1980,2096615,0.016315709696621
Nurse,women,1990,2702420,0.01812176133499
Nurse,women,2000,3505260,0.020849458370357
Nutritionist,men,1850,0,0.0
Nutritionist,men,1860,0,0.0
Nutritionist,men,1870,0,0.0
Nutritionist,men,1880,0,0.0
Nutritionist,men,1900,0,0.0
Nutritionist,men,1910,0,0.0
Nutritionist,men,1920,101,2.405422651e-06
Nutritionist,men,1930,0,0.0
Nutritionist,men,1940,0,0.0
Nutritionist,men,1950,1180,1.9426772895e-05
Nutritionist,men,1960,1991,2.2909414128000003e-05
Nutritionist,men,1970,3205,2.9333214035e-05
Nutritionist,men,1980,7965,6.1983066864e-05
Nutritionist,men,1990,11261,7.5513485836e-05
Nutritionist,men,2000,9461,5.6274491946000006e-05
Nutritionist,women,1850,0,0.0
Nutritionist,women,1860,0,0.0
Nutritionist,women,1870,0,0.0
Nutritionist,women,1880,0,0.0
Nutritionist,women,1900,0,0.0
Nutritionist,women,1910,0,0.0
Nutritionist,women,1920,1514,3.6057523705e-05
Nutritionist,women,1930,4552,9.3412344745e-05
Nutritionist,women,1940,0,0.0
Nutritionist,women,1950,22631,0.000372582455414
Nutritionist,women,1960,40932,0.00047098349528
Nutritionist,women,1970,52883,0.000484002607754
Nutritionist,women,1980,73865,0.000574812207649
Nutritionist,women,1990,99487,0.000667135260223
Nutritionist,women,2000,88039,0.000523660289241
Office Machine Operator,men,1850,0,0.0
Office Machine Operator,men,1860,0,0.0
Office Machine Operator,men,1870,0,0.0
Office Machine Operator,men,1880,0,0.0
Office Machine Operator,men,1900,201,6.770008431e-06
Office Machine Operator,men,1910,0,0.0
Office Machine Operator,men,1920,1917,4.5655398245e-05
Office Machine Operator,men,1930,6071,0.000124583994935
Office Machine Operator,men,1940,16510,0.000317309144651
Office Machine Operator,men,1950,26048,0.000428837779976
Office Machine Operator,men,1960,81701,0.000940091433301
Office Machine Operator,men,1970,159568,0.001460418813497
Office Machine Operator,men,1980,278817,0.002169734181279
Office Machine Operator,men,1990,450697,0.003022262811996
Office Machine Operator,men,2000,334259,0.001988188923337
Office Machine Operator,women,1850,0,0.0
Office Machine Operator,women,1860,0,0.0
Office Machine Operator,women,1870,0,0.0
Office Machine Operator,women,1880,0,0.0
Office Machine Operator,women,1900,0,0.0
Office Machine Operator,women,1910,0,0.0
Office Machine Operator,women,1920,13621,0.000324398633024
Office Machine Operator,women,1930,38412,0.00078825900403
Office Machine Operator,women,1940,61555,0.001183038425138
Office Machine Operator,women,1950,129829,0.002137422456101
Office Machine Operator,women,1960,408461,0.004699950881111
Office Machine Operator,women,1970,612403,0.005604913658393
Office Machine Operator,women,1980,854621,0.006650600199195
Office Machine Operator,women,1990,1252448,0.00839860707828
Office Machine Operator,women,2000,891903,0.005305082780991
Oiler / Greaser,men,1850,0,0.0
Oiler / Greaser,men,1860,0,0.0
Oiler / Greaser,men,1870,0,0.0
Oiler / Greaser,men,1880,0,0.0
Oiler / Greaser,men,1900,6630,0.000223309233338
Oiler / Greaser,men,1910,15620,0.000401244299158
Oiler / Greaser,men,1920,26540,0.000632078387818
Oiler / Greaser,men,1930,29825,0.000612043757034
Oiler / Greaser,men,1940,40008,0.000768922123514
Oiler / Greaser,men,1950,62567,0.001030063474346
Oiler / Greaser,men,1960,60558,0.000696809794468
Oiler / Greaser,men,1970,56403,0.000516218805385
Oiler / Greaser,men,1980,51225,0.000398629328326
Oiler / Greaser,men,1990,28470,0.000190912791204
Oiler / Greaser,men,2000,30515,0.000181504716389
Oiler / Greaser,women,1850,0,0.0
Oiler / Greaser,women,1860,0,0.0
Oiler / Greaser,women,1870,0,0.0
Oiler / Greaser,women,1880,0,0.0
Oiler / Greaser,women,1900,100,3.368163398e-06
Oiler / Greaser,women,1910,0,0.0
Oiler / Greaser,women,1920,302,7.192451888000001e-06
Oiler / Greaser,women,1930,0,0.0
Oiler / Greaser,women,1940,778,1.4952544793e-05
Oiler / Greaser,women,1950,671,1.1046919163e-05
Oiler / Greaser,women,1960,797,9.170669543e-06
Oiler / Greaser,women,1970,2306,2.1105270379e-05
Oiler / Greaser,women,1980,2201,1.7128026386000002e-05
Oiler / Greaser,women,1990,1252,8.395602900000001e-06
Oiler / Greaser,women,2000,2196,1.3061915687e-05
Operative,men,1850,192143,0.035541217290807
Operative,men,1860,247834,0.029383595864286
Operative,men,1870,609233,0.046403472485686
Operative,men,1880,989348,0.05404122501411
Operative,men,1900,1052589,0.035452917437456
Operative,men,1910,1753668,0.04504796975779
Operative,men,1920,1963909,0.04677258607918
Operative,men,1930,2144940,0.044016668439695
Operative,men,1940,2999021,0.057638812132171
Operative,men,1950,4057324,0.066797213482964
Operative,men,1960,4986070,0.057372145908137
Operative,men,1970,5939103,0.054356623862566
Operative,men,1980,5807712,0.045195204171288
Operative,men,1990,5338347,0.035797637028058
Operative,men,2000,5837694,0.034722890179867
Operative,women,1850,1212,0.000224186961567
Operative,women,1860,73186,0.008677049343204
Operative,women,1870,182209,0.013878319654622
Operative,women,1880,303660,0.016586841422618
Operative,women,1900,492853,0.016600094355729
Operative,women,1910,943342,0.024232432756515
Operative,women,1920,1107472,0.02637562608567
Operative,women,1930,1268895,0.026039204126822
Operative,women,1940,2053061,0.039458208953818
Operative,women,1950,2577284,0.042430771995095
Operative,women,1960,5044007,0.058038797202138
Operative,women,1970,6135206,0.056151423011414
Operative,women,1980,5651553,0.04397998587393
Operative,women,1990,4635239,0.031082768366368
Operative,women,2000,4200004,0.024981829751098
Optician / Lens Grinder,men,1850,202,3.7364493594e-05
Optician / Lens Grinder,men,1860,401,4.7543202069e-05
Optician / Lens Grinder,men,1870,503,3.8312019638e-05
Optician / Lens Grinder,men,1880,1398,7.636305179700001e-05
Optician / Lens Grinder,men,1900,3920,0.000132032005231
Optician / Lens Grinder,men,1910,0,0.0
Optician / Lens Grinder,men,1920,11710,0.000278886131173
Optician / Lens Grinder,men,1930,8087,0.000165954664313
Optician / Lens Grinder,men,1940,13608,0.000261534999419
Optician / Lens Grinder,men,1950,19545,0.000321776505283
Optician / Lens Grinder,men,1960,17831,0.000205172156365
Optician / Lens Grinder,men,1970,23534,0.000215390907681
Optician / Lens Grinder,men,1980,29999,0.000233450097032
Optician / Lens Grinder,men,1990,37323,0.000250278823538
Optician / Lens Grinder,men,2000,20024,0.000119103733933
Optician / Lens Grinder,women,1850,0,0.0
Optician / Lens Grinder,women,1860,0,0.0
Optician / Lens Grinder,women,1870,0,0.0
Optician / Lens Grinder,women,1880,0,0.0
Optician / Lens Grinder,women,1900,504,1.6975543529000002e-05
Optician / Lens Grinder,women,1910,0,0.0
Optician / Lens Grinder,women,1920,907,2.1601171731e-05
Optician / Lens Grinder,women,1930,505,1.0363188509e-05
Optician / Lens Grinder,women,1940,863,1.6586177579e-05
Optician / Lens Grinder,women,1950,1947,3.2054175276e-05
Optician / Lens Grinder,women,1960,4679,5.3838849174000006e-05
Optician / Lens Grinder,women,1970,8509,7.787716637400001e-05
Optician / Lens Grinder,women,1980,23697,0.000184408378591
Optician / Lens Grinder,women,1990,49567,0.000332384064687
Optician / Lens Grinder,women,2000,39007,0.000232015548818
Optometrist,men,1850,0,0.0
Optometrist,men,1860,0,0.0
Optometrist,men,1870,0,0.0
Optometrist,men,1880,0,0.0
Optometrist,men,1900,0,0.0
Optometrist,men,1910,0,0.0
Optometrist,men,1920,3430,8.168910588600001e-05
Optometrist,men,1930,10106,0.000207386897186
Optometrist,men,1940,11290,0.000216984872387
Optometrist,men,1950,16568,0.00027276506214
Optometrist,men,1960,17440,0.00020067312024
Optometrist,men,1970,20031,0.000183330299641
Optometrist,men,1980,24055,0.00018719430928
Optometrist,men,1990,25867,0.000173457715844
Optometrist,men,2000,24325,0.000144686292845
Optometrist,women,1850,0,0.0
Optometrist,women,1860,0,0.0
Optometrist,women,1870,0,0.0
Optometrist,women,1880,0,0.0
Optometrist,women,1900,0,0.0
Optometrist,women,1910,0,0.0
Optometrist,women,1920,0,0.0
Optometrist,women,1930,506,1.0383709675000002e-05
Optometrist,women,1940,1773,3.4075657993000006e-05
Optometrist,women,1950,946,1.5574345049e-05
Optometrist,women,1960,1197,1.3773264044e-05
Optometrist,women,1970,902,8.255400642e-06
Optometrist,women,1980,2442,1.9003471347e-05
Optometrist,women,1990,4742,3.1798681274000006e-05
Optometrist,women,2000,9246,5.499566140300001e-05
Osteopath,men,1850,0,0.0
Osteopath,men,1860,0,0.0
Osteopath,men,1870,0,0.0
Osteopath,men,1880,0,0.0
Osteopath,men,1900,201,6.770008431e-06
Osteopath,men,1910,0,0.0
Osteopath,men,1920,2825,6.728038604300001e-05
Osteopath,men,1930,4045,8.3008113904e-05
Osteopath,men,1940,5657,0.000108723066704
Osteopath,men,1950,6758,0.000111259433241
Osteopath,men,1960,3784,4.3540543978e-05
Osteopath,men,1970,0,0.0
Osteopath,men,1980,0,0.0
Osteopath,men,1990,0,0.0
Osteopath,men,2000,0,0.0
Osteopath,women,1850,0,0.0
Osteopath,women,1860,0,0.0
Osteopath,women,1870,0,0.0
Osteopath,women,1880,0,0.0
Osteopath,women,1900,101,3.401845032e-06
Osteopath,women,1910,0,0.0
Osteopath,women,1920,909,2.1648803863000003e-05
Osteopath,women,1930,2527,5.1856984879e-05
Osteopath,women,1940,1212,2.3293681606000003e-05
Osteopath,women,1950,574,9.449972577e-06
Osteopath,women,1960,500,5.753243126e-06
Osteopath,women,1970,0,0.0
Osteopath,women,1980,0,0.0
Osteopath,women,1990,0,0.0
Osteopath,women,2000,0,0.0
Painter,men,1850,24058,0.004450074192566
Painter,men,1860,55188,0.006543177645352
Painter,men,1870,86449,0.006584564186304
Painter,men,1880,130754,0.007142184888931
Painter,men,1900,278009,0.00936379738328
Painter,men,1910,336038,0.008632095505801
Painter,men,1920,331975,0.007906338462543
Painter,men,1930,554055,0.011369854276742
Painter,men,1940,505402,0.00971342679135
Painter,men,1950,570711,0.009395824564189
Painter,men,1960,643596,0.007405528526052
Painter,men,1970,631217,0.005777105573797
Painter,men,1980,760594,0.005918888733025
Painter,men,1990,885076,0.005935101144651
Painter,men,2000,882211,0.005247434289716
Painter,women,1850,101,1.8682246797e-05
Painter,women,1860,201,2.3830881835e-05
Painter,women,1870,301,2.2926278153000003e-05
Painter,women,1880,698,3.8126902828e-05
Painter,women,1900,2913,9.8114599806e-05
Painter,women,1910,2771,7.1181046924e-05
Painter,women,1920,6659,0.000158591182535
Painter,women,1930,14158,0.000290538659248
Painter,women,1940,11859,0.000227920602448
Painter,women,1950,31300,0.000515303382726
Painter,women,1960,41041,0.000472237702281
Painter,women,1970,65407,0.000598626374551
Painter,women,1980,110802,0.000862253330156
Painter,women,1990,128104,0.000859033797136
Painter,women,2000,108402,0.000644780411799
Paperhanger,men,1850,607,0.000112278453524
Paperhanger,men,1860,1907,0.00022609697343
Paperhanger,men,1870,2712,0.000206565004491
Paperhanger,men,1880,3990,0.000217946049121
Paperhanger,men,1900,21617,0.000728095881911
Paperhanger,men,1910,23172,0.00059523898208
Paperhanger,men,1920,18656,0.000444312524609
Paperhanger,men,1930,33868,0.000695010828608
Paperhanger,men,1940,31499,0.00060538587204
Paperhanger,men,1950,22586,0.000371841603905
Paperhanger,men,1960,13057,0.000150240190996
Paperhanger,men,1970,0,0.0
Paperhanger,men,1980,0,0.0
Paperhanger,men,1990,0,0.0
Paperhanger,men,2000,15223,9.0547150502e-05
Paperhanger,women,1850,0,0.0
Paperhanger,women,1860,0,0.0
Paperhanger,women,1870,0,0.0
Paperhanger,women,1880,0,0.0
Paperhanger,women,1900,403,1.3573698497000002e-05
Paperhanger,women,1910,1007,2.5867670246e-05
Paperhanger,women,1920,707,1.6837958560000003e-05
Paperhanger,women,1930,505,1.0363188509e-05
Paperhanger,women,1940,3800,7.303299513400001e-05
Paperhanger,women,1950,3055,5.0295585758000005e-05
Paperhanger,women,1960,2288,2.6326840545e-05
Paperhanger,women,1970,0,0.0
Paperhanger,women,1980,0,0.0
Paperhanger,women,1990,0,0.0
Paperhanger,women,2000,7125,4.2379849394e-05
Parking Attendant,men,1850,0,0.0
Parking Attendant,men,1860,0,0.0
Parking Attendant,men,1870,0,0.0
Parking Attendant,men,1880,0,0.0
Parking Attendant,men,1900,0,0.0
Parking Attendant,men,1910,0,0.0
Parking Attendant,men,1920,3532,8.411834460300001e-05
Parking Attendant,men,1930,76845,0.001576948952534
Parking Attendant,men,1940,244162,0.004692600567923
Parking Attendant,men,1950,255490,0.004206225599129
Parking Attendant,men,1960,434923,0.00500443552032
Parking Attendant,men,1970,621579,0.005688895428126
Parking Attendant,men,1980,438129,0.003409488901715
Parking Attendant,men,1990,343931,0.002306316374843
Parking Attendant,men,2000,290103,0.001725546870022
Parking Attendant,women,1850,0,0.0
Parking Attendant,women,1860,0,0.0
Parking Attendant,women,1870,0,0.0
Parking Attendant,women,1880,0,0.0
Parking Attendant,women,1900,0,0.0
Parking Attendant,women,1910,0,0.0
Parking Attendant,women,1920,202,4.810845302e-06
Parking Attendant,women,1930,505,1.0363188509e-05
Parking Attendant,women,1940,11348,0.000218099586523
Parking Attendant,women,1950,6263,0.000103110066645
Parking Attendant,women,1960,10951,0.000126007530949
Parking Attendant,women,1970,22439,0.000205369107565
Parking Attendant,women,1980,47128,0.000366746763989
Parking Attendant,women,1990,46028,0.00030865240441
Parking Attendant,women,2000,53227,0.000316596806136
Pharmacist,men,1850,5461,0.001010136136237
Pharmacist,men,1860,9836,0.001166171909104
Pharmacist,men,1870,16085,0.001225146791017
Pharmacist,men,1880,28406,0.001551622925149
Pharmacist,men,1900,54859,0.00184774075893
Pharmacist,men,1910,0,0.0
Pharmacist,men,1920,69519,0.001655669082242
Pharmacist,men,1930,89469,0.001836008144111
Pharmacist,men,1940,79447,0.001526908516967
Pharmacist,men,1950,84842,0.001396784971158
Pharmacist,men,1960,97311,0.0011197076837
Pharmacist,men,1970,107984,0.000988305080948
Pharmacist,men,1980,122992,0.000957115048307
Pharmacist,men,1990,129075,0.000865545083411
Pharmacist,men,2000,123677,0.000735636860852
Pharmacist,women,1850,0,0.0
Pharmacist,women,1860,201,2.3830881835e-05
Pharmacist,women,1870,0,0.0
Pharmacist,women,1880,200,1.0924613991e-05
Pharmacist,women,1900,1003,3.3782678889000005e-05
Pharmacist,women,1910,0,0.0
Pharmacist,women,1920,2825,6.728038604300001e-05
Pharmacist,women,1930,2023,4.1514317534000005e-05
Pharmacist,women,1940,5816,0.000111778920974
Pharmacist,women,1950,13857,0.000228132874582
Pharmacist,women,1960,10264,0.000118102574893
Pharmacist,women,1970,20235,0.000185197374731
Pharmacist,women,1980,41371,0.000321946197017
Pharmacist,women,1990,76550,0.000513325401008
Pharmacist,women,2000,107598,0.000639998180372
Photo Developer,men,1850,0,0.0
Photo Developer,men,1860,0,0.0
Photo Developer,men,1870,0,0.0
Photo Developer,men,1880,100,5.462306995e-06
Photo Developer,men,1900,603,2.0310025294e-05
Photo Developer,men,1910,0,0.0
Photo Developer,men,1920,2422,5.768251150300001e-05
Photo Developer,men,1930,8590,0.000176276810492
Photo Developer,men,1940,15775,0.000303183025855
Photo Developer,men,1950,18452,0.000303782045305
Photo Developer,men,1960,26196,0.000301423913865
Photo Developer,men,1970,41276,0.000377771526533
Photo Developer,men,1980,48507,0.000377478044492
Photo Developer,men,1990,55700,0.000373510448545
Photo Developer,men,2000,43477,0.000258603328017
Photo Developer,women,1850,0,0.0
Photo Developer,women,1860,0,0.0
Photo Developer,women,1870,100,7.616703705e-06
Photo Developer,women,1880,200,1.0924613991e-05
Photo Developer,women,1900,1106,3.7251887190000006e-05
Photo Developer,women,1910,0,0.0
